Title,Name,Speciality,Sub_speciality,Address,Price,Doctor_Rating,Views
Doctor,Ahmed Saleh,Orthopedic consultant,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Bone Deformities, Microscopic Surgery",Tanta : elkhan,250,,507
Doctor,Waleed Abd El Ghafar Arafa,Senior Consultant Orthopedics and Arthroscopy/ Fellow of the Royal College of Surgeons - England,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Haram : Tersa Street-branched from othman moharam street-Eltalbia Haram,300,4.5,1129
Doctor,Mohamed Kotb,"Consultant of orthopedics, joints and sports injuries, Member of the Swiss Society for Fracture Fixation, Member of the Egyptian Society of Orthopedics, Member of the Egyptian Society of Arthroscopy","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Sheikh Zayed - Al Khamayel City,500,,375
Doctor,George Magdy,Consultant in orthopedics and Spine Surgery -Alkasr Alainy,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Shoubra,450,4.0,8110
Doctor,Sayed elgoyoushi,"specialist of Orthopedics, joints and endoscopy","Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Adult Spine Surgery, Bone Deformities, Osteopathic Medicine, Microscopic Surgery, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, 0% of Osteomyelitis patients are satisfied with the results",Shibin Al Qanater : souk tholasa,110,4.5,544
Doctor,Ahmed Hussam,"Consultant of orthopedic and joint surgery, shoulder and knee arthroscopy and sports injuries","Orthopedist, Adult Spine Surgery, Bone Deformities, Joint Replacement, Adult Orthopedic Surgery, Foot and Ankle Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Spine Surgery, Pediatric Orthopedic Surgery",El-Mehwar el markazi- Cairo medical center,400,,154
Doctor,Ahmed Rahsed,"Consultant of orthopaedics, joints and spine in police hospitals","Orthopedist, Adult Spine Surgery, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries",Ahmed Al Zomor Street,350,,168
Doctor,Ahmed Hussam,"Consultant of orthopedic and joint surgery, shoulder and knee arthroscopy and sports injuries","Orthopedist, Adult Spine Surgery, Bone Deformities, Joint Replacement, Adult Orthopedic Surgery, Foot and Ankle Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Spine Surgery, Pediatric Orthopedic Surgery",El-Mehwar el markazi- Cairo medical center,400,,154
Doctor,Ahmed Rahsed,"Consultant of orthopaedics, joints and spine in police hospitals","Orthopedist, Adult Spine Surgery, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries",Ahmed Al Zomor Street,350,,168
Doctor,Ahmed Mohamed Farghaly,Consultant Orthopedic And Joint Surgery Kasr Al-Ainy-Teacher of orthopedic and upper limb surgery-Cairo University.,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",6th of October,250,4.5,3719
Doctor,wael Qabtan,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Cleopatra 6th of October -Majara,650,4.5,3801
Doctor,mohamed abdelhay elaghory,Orthopedic consultant,"Orthopedist, Arthroscopy and Sports injuries, Joint Replacement, Adult Orthopedics, Adult Orthopedic Surgery, Bone Deformities, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery",Mahalla : talat harab station,120,4.5,900
Doctor,Fady Kamal,"Professor of Orthopedic and Joint Surgery, Orthopedic Surgery, Faculty of Medicine, Cairo University","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery",El-Mohandessin,700,,108
Doctor,tamer makshat,consultant of orthopaedic surgery,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Osteopathic Medicine",Shibin El-Kom,300,4.5,2358
Doctor,mohamed Abd elkhalek,Consultant of orthopedic surgery. endoscopy . keen joint replacement.,"Orthopedist, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",70 Al-Nasr Street - New Maadi - in front of Al-Tawheed and Al-Nour - above Alwan Library,300,4.5,1487
Doctor,Ahmed Bahat,Orthopedic consultant ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Nasr City : mohamed maklad,300,4.0,1555
Doctor,AlSayed Ahmed Taha,consultat in orthopedic surgeries,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Imbaba : Elqwmia alarabia,200,4.0,4466
Doctor,Essam Fathy Galal,"Consultant of orthopedics, fractures, joints, knee arthroscopy, and spine surgeries at the Health Insurance Hospital at El Minya City.","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El Minya City : Sekket Tala Street-besides ahmed eliwa pharmacy,150,4.5,1074
Doctor,Tamer Niazy,cosultant of orthopedics,"Orthopedist, Adult Orthopedic Surgery, Adult Spine Surgery, Pediatric Spine Surgery, Bone Deformities, Joint Replacement, Adult Orthopedics",New Cairo : teseen south,600,4.5,3364
Doctor,Hisham Mesbah,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery, 0% of Tendinitis patients are satisfied with the results",Cleopatra 6th of October -Majara,650,3.5,3992
Doctor,Mahmoud Ahmed Abo Omar, Orthopedics surgery & sports injuries specialist ,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Tanta,200,5.0,18560
Doctor,Osama Abozaid,Specialist of Orthopedic Surgery and Sports Surgery ,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Pediatric Orthopedics, 0% of Arm Pain patients are satisfied with the results",El-Haram : Al matbaa,250,5.0,12744
Doctor,Mohamed Abdel Moniem Albishbishy,Specialist of Orthopedics,"Orthopedist, Adult Spine Surgery, Bone Deformities, Adult Orthopedics, Adult Orthopedic Surgery, 0% of Knee Cartilage Pain patients are satisfied with the results","Damanhur : Medan Elsea ,,Abo bakr st ",150,5.0,5995
Doctor,Nihad El Mahbob,Consultant of  Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Cleopatra 6th of October -Majara,650,4.0,4032
Doctor,Ahmed Abdelfattah Romeih,"Orthopedic Surgery, Pediatric Orthopedics and Deformities Consultant","Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Arthroscopy and Sports injuries, Hand and Upper Limb Surgery, Pediatric Spine Surgery",El-Mansoura : talkha,250,4.5,1286
Doctor,Ahmed Shaker,"Consultant of orthopedics, joints, sports injuries and sports medicine","Orthopedist, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedic Surgery, Hand and Upper Limb Surgery",El-Mehwar el markazi- Cairo medical center,400,,170
Doctor,Ahmed Eltrawy,"Consultant Of orthopedics, joints and spine Surgeries - Kasr Al-Ainy Faculty of Medicine - Cairo University","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Hadayek El-Ahram : Gate 4 - al 20 street,250,4.5,545
Doctor,Mahmoud Agwany,"Specialist in orthopedic surgery, fractures and injuries - Alexandria University","Orthopedist, Arthroscopy and Sports injuries, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Adult Orthopedic Surgery",Smouha : fawzy moaz,300,,188
Doctor,Mohamed Khalil, Specialist of Orthopedic and Cranial Spine - Formerly Egypt Air and El-Galaa Military Hospital,"Orthopedist, Adult Spine Surgery, Bone Deformities, Adult Orthopedics, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",EL Mokattam street,350,5.0,1518
Doctor,Rafaat El Sayed,"Assistant Lecturer of Orthopedics, Joints and Spine Surgery, Faculty of Medicine, Kasr Al-Ainy","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Adult Rheumatology, Pediatric Rheumatology",El-Dokki,450,,1581
Doctor,Ahmed  Mohamed Saleh,Orthopedic consultant,"Orthopedist, Adult Spine Surgery, Adult Orthopedics, Adult Orthopedic Surgery, Foot and Ankle Orthopedics, Bone Deformities, Joint Replacement, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Orthopedic Surgery",Abu Hammad,200,4.0,6552
Doctor,Mohamed Khalil Fahmy,Orthopedic Consultant,"Orthopedist, Adult Spine Surgery, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Spine Surgery, Pediatric Orthopedic Surgery",Elalamia Towers-besides elhossary mosque,350,,164
Doctor,Mina sameh zaki,lecturer of orthopedic surgery - Ain Shams University,"Orthopedist, Adult Spine Surgery, Joint Replacement, Microscopic Surgery, Pediatric Spine Surgery, Adult Orthopedic Surgery",Heliopolis : El-Nozha street,350,5.0,2282
Doctor,Fady Nabil, Orrhooedic specialist,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Rheumatology, Pediatric Rheumatology, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Tanta : Orhman Mohammed,160,5.0,10973
Doctor,shreif Kersha,Knee Clinic - Arthroscopy and Sports Injuries ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Hand and Upper Limb Surgery, Foot and Ankle Orthopedics, Joint Replacement, Osteopathic Medicine, Arthroscopy and Sports injuries",Bulkly : El Horreya Street (Abo Keer),260,5.0,18126
Doctor,Mina Samy Boktor,Specialist of Orthopedic Surgery and Spinal Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, 96% of Joint Erosion patients are satisfied with the results",Hadayek Helwan,150,4.5,12904
Doctor,Ahmed Saeed,Lecturer of Pediatric Orthopedics,"Orthopedist, Pediatric Orthopedics",City center,650,4.5,619
Doctor,Amr Elshahhat,"Consultant and Lecturer of Orthopedic and Joint Surgery at the Faculty of Medicine - Doctorate in Hand and Upper Limb Surgery, Gamaa Mansoura Hospitals","Orthopedist, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Foot and Ankle Orthopedics, Joint Replacement, Microscopic Surgery, Pediatric Orthopedics",El-Mansoura : Kant elsewis - Gedeela,250,4.5,674
Doctor,Mohammed Shibl,Orthopedic consultant,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, 81% of Arm Pain patients are satisfied with the results",Shoubra El-Kheima : Orabi Bridge - 15th of May Street,250,4.0,2393
Doctor,Mohamed Elalfy,Lecturer and Consultant of orthopaedic surgery and arthroplasty ,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedic Surgery, Adult Spine Surgery, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics",El-Mansoura : Hindawi st ,300,5.0,665
Doctor,Mohamed Attala,orthopedic and Traumatologist,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Kafr El sheikh City,150,4.5,7494
Doctor,Mohamed Ewis,Orthopedic Surgery Specialist ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Pediatric Orthopedics, Pediatric Orthopedic Surgery, Osteopathic Medicine, Hand and Upper Limb Surgery",Mohamed Anwar El Sadat St. Unit number 4 ,180,4.0,181
Doctor,Mina Malak,Specialist of Orthopedics and Spinal Surgery,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Adult Spine Surgery, Bone Deformities, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery",El-Haram : Main Haram street ,300,4.5,22358
Doctor,ahmed hayam,"Consultant of orthopedics, joints, spine and sports injuries - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Danesh,200,4.5,88
Doctor,Eslam Ahmed  Hosny,Orthopedic surgeon and specialist ,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Pediatric Orthopedics, Adult Orthopedic Surgery, 0% of Arm Pain patients are satisfied with the results",El-Mokattam : Sobhi Hussein Street,150,5.0,1836
Doctor,Ramy Soliman,Lecturer of Orthopedic and Hand Surgery - Faculty of Medicine - Ain Shams University,"Orthopedist, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",15-khadamat Street-behind the court-new Cairo ,650,,68
Doctor,Ahmed Abd Elkader,Orthopedic surgeon,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Microscopic Surgery",Faisal : Faisal st.,250,5.0,183
Doctor,Karim El Hussainy,Orthopedic Surgery Consultant,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Pediatric Orthopedics, Pediatric Orthopedic Surgery",North 90th,500,4.0,226
Doctor,mohamed said,orthopeadic specialist,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Adult Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El Salam City : Atlas Residences - Sadat Street,150,5.0,7224
Doctor,Mona Salah,Orthopedic surgery specialist,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics",Alharam street ,300,5.0,241
Doctor,Hasan Elsayed Mohamed Hasan Etman,Orthopedics and Trauma Specialist,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",El-Agamy : El Bitash Street,200,4.5,5233
Doctor,Moahmed Hosny,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Bone Deformities, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, Arthroscopy and Sports injuries, Adult Spine Surgery, Joint Replacement",North 90th,500,3.0,150
